fit_time,score_time,test_accuracy,train_accuracy,test_balanced_accuracy,train_balanced_accuracy,test_precision_micro,train_precision_micro,test_recall_micro,train_recall_micro,test_f1_micro,train_f1_micro
952.7035763263702,2.1051578521728516,0.8332178332178333,0.9996534596280466,0.8177353043181865,0.9996310666201106,0.8332178332178333,0.9996534596280466,0.8332178332178333,0.9996534596280466,0.8332178332178333,0.9996534596280466
870.7576725482941,2.1890664100646973,0.8355278355278355,0.9998267298140233,0.8206308012508507,0.9998204430235127,0.8355278355278355,0.9998267298140233,0.8355278355278355,0.9998267298140233,0.8355278355278355,0.9998267298140233
893.885338306427,2.2641453742980957,0.8440748440748441,0.9998267298140233,0.830047016958168,0.9998082500637618,0.8440748440748441,0.9998267298140233,0.8440748440748441,0.9998267298140233,0.8440748440748441,0.9998267298140233
861.5667583942413,2.2262697219848633,0.8364140480591498,0.9997689864279526,0.8224732952030814,0.9997670228120944,0.8364140480591498,0.9997689864279526,0.8364140480591498,0.9997689864279526,0.8364140480591498,0.9997689864279526
861.8074600696564,2.085963726043701,0.8354898336414048,0.9999422466069882,0.82383308536945,0.9999441964285716,0.8354898336414048,0.9999422466069882,0.8354898336414048,0.9999422466069882,0.8354898336414048,0.9999422466069882
