fit_time,score_time,test_accuracy,train_accuracy,test_balanced_accuracy,train_balanced_accuracy,test_precision_micro,train_precision_micro,test_recall_micro,train_recall_micro,test_f1_micro,train_f1_micro
0.11530661582946777,7.587667226791382,0.8251328251328252,0.9998844865426822,0.7983589018182061,0.9998481397114654,0.8251328251328252,0.9998844865426822,0.8251328251328252,0.9998844865426822,0.8251328251328252,0.9998844865426822
0.022368431091308594,2.156153917312622,0.82998382998383,0.9999422432713411,0.8042298753758488,0.9999240698557328,0.82998382998383,0.9999422432713411,0.82998382998383,0.9999422432713411,0.82998382998383,0.9999422432713411
0.02108025550842285,1.8776803016662598,0.8401478401478402,0.9998844865426822,0.817835634039788,0.9998480820357007,0.8401478401478402,0.9998844865426822,0.8401478401478402,0.9998844865426822,0.8401478401478402,0.9998844865426822
0.03927445411682129,1.9393627643585205,0.827634011090573,0.9999422466069882,0.8027669498213358,0.9999240410178503,0.827634011090573,0.9999422466069882,0.827634011090573,0.9999422466069882,0.8276340110905729,0.9999422466069882
0.020953893661499023,2.2725157737731934,0.824630314232902,1.0,0.8015914982665603,1.0,0.824630314232902,1.0,0.824630314232902,1.0,0.824630314232902,1.0
